QMUXTXRX.
Cur Time : 4211.212000sec
drop count = 0, drop time = 0.000000sec, high water mark = 0

	TIME(sys)	STRING
374.578530	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ed 8d ff 86 ff
374.580424	SHIMQMI 00 03 01 4f 00 00 00
374.580505	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
382.258776	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ed 8d ff 88 ff
382.259939	SHIMQMI 00 03 01 4f 00 00 00
382.260098	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
384.818869	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ed 8d ff 86 ff
384.820366	SHIMQMI 00 03 01 4f 00 00 00
384.820455	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
386.098704	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ed 8c ff 8a ff
386.100213	SHIMQMI 00 03 01 4f 00 00 00
386.100300	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
405.298480	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ec 8c ff 94 ff
405.299166	SHIMQMI 00 03 01 4f 00 00 00
405.299250	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
407.859007	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ec 8b ff 96 ff
407.862832	SHIMQMI 00 03 01 4f 00 00 00
407.862925	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
409.138882	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ec 8c ff 94 ff
409.139813	SHIMQMI 00 03 01 4f 00 00 00
409.139901	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
418.098958	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ed 8c ff 86 ff
418.100596	SHIMQMI 00 03 01 4f 00 00 00
418.100683	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
424.498887	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ed 8b ff 70 ff
424.500697	SHIMQMI 00 03 01 4f 00 00 00
424.500790	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
433.459154	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ec 8a ff 8a ff
433.460708	SHIMQMI 00 03 01 4f 00 00 00
433.460799	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
438.579051	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ec 8b ff 96 ff
438.580497	SHIMQMI 00 03 01 4f 00 00 00
438.580587	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
439.859100	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ec 8b ff 94 ff
439.860696	SHIMQMI 00 03 01 4f 00 00 00
439.860787	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
446.258480	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ec 8c ff 8e ff
446.261040	SHIMQMI 00 03 01 4f 00 00 00
446.261126	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
451.378563	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 8c ff 84 ff
451.379248	SHIMQMI 00 03 01 4f 00 00 00
451.379334	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
462.898549	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ed 8d ff 88 ff
462.899957	SHIMQMI 00 03 01 4f 00 00 00
462.900042	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
464.178458	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ed 8d ff 8a ff
464.179539	SHIMQMI 00 03 01 4f 00 00 00
464.179624	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
466.738677	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ed 8d ff 90 ff
466.740487	SHIMQMI 00 03 01 4f 00 00 00
466.740576	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
492.338527	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ed 8d ff 9c ff
492.339534	SHIMQMI 00 03 01 4f 00 00 00
492.339616	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
494.898500	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ed 8d ff 98 ff
494.899535	SHIMQMI 00 03 01 4f 00 00 00
494.899616	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
502.578630	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 8d ff 86 ff
502.579714	SHIMQMI 00 03 01 4f 00 00 00
502.579809	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
511.451076	SHIMQMI 00 03 01 34 00 00 00
511.451232	SHIMQMI 02 03 01 34 00 8f 00 02 04 00 00 00 00 00 10 01
528.178468	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 8c ff 8c ff
528.179253	SHIMQMI 00 03 01 4f 00 00 00
528.179341	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
543.538726	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 8d ff 80 ff
543.539494	SHIMQMI 00 03 01 4f 00 00 00
543.539580	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
566.578530	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 8c ff 90 ff
566.579223	SHIMQMI 00 03 01 4f 00 00 00
566.579306	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
581.938844	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ed 8c ff 86 ff
581.940170	SHIMQMI 00 03 01 4f 00 00 00
581.940264	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
584.499075	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 8c ff 88 ff
584.500643	SHIMQMI 00 03 01 4f 00 00 00
584.500733	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
585.778920	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 8b ff 8a ff
585.783701	SHIMQMI 00 03 01 4f 00 00 00
585.783803	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
594.738394	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ed 8c ff 90 ff
594.740965	SHIMQMI 00 03 01 4f 00 00 00
594.741050	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
615.218711	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ed 8c ff b0 ff
615.219571	SHIMQMI 00 03 01 4f 00 00 00
615.219632	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
625.458369	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ed 8d ff ac ff
625.459050	SHIMQMI 00 03 01 4f 00 00 00
625.459144	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
626.389010	SHIMQMI 00 03 01 43 00 00 00
626.389355	SHIMQMI 02 03 01 43 00 7f 00 02 04 00 00 00 00 00 13 1d
653.619015	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 8c ff 82 ff
653.620486	SHIMQMI 00 03 01 4f 00 00 00
653.620575	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
666.419288	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 8d ff 88 ff
666.420507	SHIMQMI 00 03 01 4f 00 00 00
666.420604	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
685.618420	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ed 8c ff 82 ff
685.619201	SHIMQMI 00 03 01 4f 00 00 00
685.619294	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
686.898347	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ed 8c ff 88 ff
686.899181	SHIMQMI 00 03 01 4f 00 00 00
686.899271	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
689.458203	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ed 8c ff 82 ff
689.458865	SHIMQMI 00 03 01 4f 00 00 00
689.458945	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
691.972247	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 8c ff 7e ff
691.973029	SHIMQMI 00 03 01 4f 00 00 00
691.973128	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
693.299025	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 8c ff 7a ff
693.300598	SHIMQMI 00 03 01 4f 00 00 00
693.300685	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
700.978867	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 8d ff 7a ff
700.980493	SHIMQMI 00 03 01 4f 00 00 00
700.980586	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
702.258718	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 8d ff 7c ff
702.259616	SHIMQMI 00 03 01 4f 00 00 00
702.259704	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
704.818627	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 8d ff 7c ff
704.819288	SHIMQMI 00 03 01 4f 00 00 00
704.819370	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
708.658655	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 8e ff 80 ff
708.663345	SHIMQMI 00 03 01 4f 00 00 00
708.663438	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
735.528774	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ed 8e ff 88 ff
735.530738	SHIMQMI 00 03 01 4f 00 00 00
735.530830	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
743.208183	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ed 8e ff 86 ff
743.209525	SHIMQMI 00 03 01 4f 00 00 00
743.209611	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
773.938832	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 8e ff 80 ff
773.940071	SHIMQMI 00 03 01 4f 00 00 00
773.940162	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
776.498788	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ec 8e ff 82 ff
776.500225	SHIMQMI 00 03 01 4f 00 00 00
776.500313	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
781.618465	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 8e ff 8a ff
781.621964	SHIMQMI 00 03 01 4f 00 00 00
781.622047	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
785.458174	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ed 8e ff 82 ff
785.460525	SHIMQMI 00 03 01 4f 00 00 00
785.460606	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
786.738144	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 8e ff 80 ff
786.739374	SHIMQMI 00 03 01 4f 00 00 00
786.739455	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
789.298203	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ed 8e ff 88 ff
789.300481	SHIMQMI 00 03 01 4f 00 00 00
789.300569	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
814.898457	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 bb ec 8d ff 8a ff
814.899585	SHIMQMI 00 03 01 4f 00 00 00
814.899673	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
816.178530	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 8e ff 84 ff
816.180149	SHIMQMI 00 03 01 4f 00 00 00
816.180241	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
830.258228	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ec 8e ff 7c ff
830.259174	SHIMQMI 00 03 01 4f 00 00 00
830.259257	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
831.538301	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 8e ff 7a ff
831.538931	SHIMQMI 00 03 01 4f 00 00 00
831.539016	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
832.818214	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 8d ff 78 ff
832.818855	SHIMQMI 00 03 01 4f 00 00 00
832.818945	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
846.898161	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 8d ff 88 ff
846.899501	SHIMQMI 00 03 01 4f 00 00 00
846.899585	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
850.738236	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ec 8d ff 8e ff
850.738926	SHIMQMI 00 03 01 4f 00 00 00
850.739024	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
855.858385	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 8d ff 8a ff
855.859789	SHIMQMI 00 03 01 4f 00 00 00
855.859877	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
860.978635	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 8d ff 8e ff
860.979955	SHIMQMI 00 03 01 4f 00 00 00
860.980057	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
863.538171	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ec 8d ff 84 ff
863.539716	SHIMQMI 00 03 01 4f 00 00 00
863.539799	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
866.098202	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ec 8d ff 84 ff
866.098891	SHIMQMI 00 03 01 4f 00 00 00
866.098974	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
868.658125	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ec 8d ff 82 ff
868.664336	SHIMQMI 00 03 01 4f 00 00 00
868.664445	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
871.218110	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ec 8d ff 8a ff
871.219103	SHIMQMI 00 03 01 4f 00 00 00
871.219184	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
876.338099	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ec 8c ff 8a ff
876.338783	SHIMQMI 00 03 01 4f 00 00 00
876.338867	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
878.898170	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b2 ec 8b ff 96 ff
878.898901	SHIMQMI 00 03 01 4f 00 00 00
878.899001	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
881.458684	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b7 ec 8c ff 96 ff
881.461442	SHIMQMI 00 03 01 4f 00 00 00
881.461535	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
885.298541	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ed 8c ff 9a ff
885.300560	SHIMQMI 00 03 01 4f 00 00 00
885.300652	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
886.578551	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ed 8d ff 9a ff
886.579745	SHIMQMI 00 03 01 4f 00 00 00
886.579835	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
889.142136	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b1 ed 8d ff a0 ff
889.143226	SHIMQMI 00 03 01 4f 00 00 00
889.143314	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
891.688586	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ed 8e ff a4 ff
891.689808	SHIMQMI 00 03 01 4f 00 00 00
891.689910	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
896.808515	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ed 8e ff b8 ff
896.809694	SHIMQMI 00 03 01 4f 00 00 00
896.809785	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
899.368586	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ee 8e ff c6 ff
899.369779	SHIMQMI 00 03 01 4f 00 00 00
899.369868	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
904.488716	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ee 8e ff c2 ff
904.489921	SHIMQMI 00 03 01 4f 00 00 00
904.490014	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
907.048562	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ee 8e ff c6 ff
907.049675	SHIMQMI 00 03 01 4f 00 00 00
907.049765	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
909.608322	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ee 8e ff be ff
909.609527	SHIMQMI 00 03 01 4f 00 00 00
909.609614	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
912.174115	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ee 8e ff bc ff
912.174891	SHIMQMI 00 03 01 4f 00 00 00
912.174975	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
914.732035	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ed 8e ff be ff
914.732809	SHIMQMI 00 03 01 4f 00 00 00
914.732905	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
917.292028	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ee 8e ff c2 ff
917.293360	SHIMQMI 00 03 01 4f 00 00 00
917.293444	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
922.426132	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ef 8f ff b8 ff
922.426670	SHIMQMI 00 03 01 4f 00 00 00
922.426754	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
923.698184	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ef 8f ff bc ff
923.699070	SHIMQMI 00 03 01 4f 00 00 00
923.699154	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
926.527971	SHIMQMI 00 03 01 43 00 00 00
926.528336	SHIMQMI 02 03 01 43 00 7f 00 02 04 00 00 00 00 00 13 1d
930.098111	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ef 8f ff be ff
930.100347	SHIMQMI 00 03 01 4f 00 00 00
930.100427	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
931.378083	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ef 8f ff be ff
931.379338	SHIMQMI 00 03 01 4f 00 00 00
931.379419	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
942.898050	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ed 8e ff d4 ff
942.900220	SHIMQMI 00 03 01 4f 00 00 00
942.900318	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
946.738214	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ee 8e ff d0 ff
946.738985	SHIMQMI 00 03 01 4f 00 00 00
946.739094	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
948.026069	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ee 8e ff d4 ff
948.026707	SHIMQMI 00 03 01 4f 00 00 00
948.026790	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
950.578225	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ee 8e ff d0 ff
950.578866	SHIMQMI 00 03 01 4f 00 00 00
950.578948	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
953.138241	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ef 8f ff cc ff
953.138940	SHIMQMI 00 03 01 4f 00 00 00
953.139043	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
955.698220	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ef 8f ff ca ff
955.698929	SHIMQMI 00 03 01 4f 00 00 00
955.699021	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
960.825987	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ee 8f ff cc ff
960.827722	SHIMQMI 00 03 01 4f 00 00 00
960.827804	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
962.106077	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ee 8f ff d2 ff
962.106903	SHIMQMI 00 03 01 4f 00 00 00
962.106995	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
965.946029	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ef 8f ff d4 ff
965.946856	SHIMQMI 00 03 01 4f 00 00 00
965.946949	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
969.786137	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 f0 8f ff da ff
969.788222	SHIMQMI 00 03 01 4f 00 00 00
969.788303	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
976.178328	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 f0 8f ff dc ff
976.181824	SHIMQMI 00 03 01 4f 00 00 00
976.181914	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
977.458718	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 f0 8f ff d8 ff
977.461697	SHIMQMI 00 03 01 4f 00 00 00
977.461792	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
978.738381	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ef 8f ff d4 ff
978.741299	SHIMQMI 00 03 01 4f 00 00 00
978.741389	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
983.862381	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ef 8f ff ce ff
983.866010	SHIMQMI 00 03 01 4f 00 00 00
983.866103	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
996.658022	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ef 8f ff ca ff
996.659260	SHIMQMI 00 03 01 4f 00 00 00
996.659347	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
999.222331	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ef 8f ff d2 ff
999.225796	SHIMQMI 00 03 01 4f 00 00 00
999.225885	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1008.178544	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ef 8f ff b4 ff
1008.181770	SHIMQMI 00 03 01 4f 00 00 00
1008.181868	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1009.458480	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ef 8f ff ae ff
1009.459585	SHIMQMI 00 03 01 4f 00 00 00
1009.459676	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1019.698414	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ed 8e ff b6 ff
1019.701963	SHIMQMI 00 03 01 4f 00 00 00
1019.702053	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1027.378255	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b9 ed 8e ff aa ff
1027.381630	SHIMQMI 00 03 01 4f 00 00 00
1027.381720	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1032.498397	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 ba ed 8e ff 9a ff
1032.501970	SHIMQMI 00 03 01 4f 00 00 00
1032.502060	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1035.058427	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 8e ff 92 ff
1035.059857	SHIMQMI 00 03 01 4f 00 00 00
1035.059958	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1037.618231	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ed 8e ff 84 ff
1037.619395	SHIMQMI 00 03 01 4f 00 00 00
1037.619481	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1038.898349	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ed 8e ff 86 ff
1038.899590	SHIMQMI 00 03 01 4f 00 00 00
1038.899679	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1045.298431	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b8 ed 8d ff 82 ff
1045.299933	SHIMQMI 00 03 01 4f 00 00 00
1045.300026	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1047.017117	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
1047.031198	SHIMQMI 00 03 01 4f 00 00 00
1047.032022	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1047.087696	SHIMQMI 00 03 01 4d 00 00 00
1047.088264	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
1047.134959	SHIMQMI 00 03 01 4d 00 00 00
1047.135104	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
1047.836809	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b3 ec 8d ff 78 ff
1047.839398	SHIMQMI 00 03 01 4f 00 00 00
1047.839566	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1052.957443	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b2 ee 8d ff 8a ff
1052.960279	SHIMQMI 00 03 01 4f 00 00 00
1052.960337	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
1058.082377	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b0 f0 8d ff b0 ff
1058.087378	SHIMQMI 00 03 01 4f 00 00 00
1058.087489	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
