Start : 137940549, 4209.611499sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 75939812212
Time Awake : 4575276684
Sleep : 94.317492% Awake : 5.682508%
Log available 16 ~ 4209sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
00013237695744	00689.463320	W	0.034715
00013238362268	00689.498035	S	1.239274
00013262156336	00690.737309	W	0.001921
00013262193212	00690.739230	S	0.004089
00013262271716	00690.743319	W	0.034872
00013262941260	00690.778191	S	1.193023
00013285847296	00691.971213	W	0.002009
00013285885868	00691.973222	S	0.000882
00013285902808	00691.974105	W	0.000024
00013285903268	00691.974129	S	0.041494
00013286699944	00692.015622	W	0.000059
00013286701068	00692.015681	S	0.007633
00013286847616	00692.023313	W	0.034751
00013287514844	00692.058065	S	1.239804
00013311319076	00693.297869	W	0.002064
00013311358712	00693.299933	S	0.000581
00013311369868	00693.300514	W	0.000224
00013311374168	00693.300738	S	0.000373
00013311381320	00693.301110	W	0.000021
00013311381716	00693.301131	S	0.000111
00013311383844	00693.301242	W	0.000039
00013311384592	00693.301281	S	0.002030
00013311423564	00693.303311	W	0.036207
00013312118732	00693.339517	S	1.237959
00013335887548	00694.577476	W	0.001920
00013335924412	00694.579396	S	0.004018
00013336001556	00694.583414	W	0.036134
00013336695324	00694.619548	S	1.238219
00013360469128	00695.857767	W	0.001952
00013360506604	00695.859719	S	0.003694
00013360577528	00695.863413	W	0.103029
00013362555688	00695.966442	S	1.171229
00013385043284	00697.137671	W	0.003357
00013385107736	00697.141028	S	0.002387
00013385153572	00697.143415	W	0.103774
00013387146036	00697.247189	S	1.170615
00013409621836	00698.417804	W	0.001985
00013409659952	00698.419789	S	0.003620
00013409729456	00698.423409	W	0.036075
00013410422088	00698.459484	S	1.238117
00013434193932	00699.697601	W	0.001951
00013434231384	00699.699551	S	0.003860
00013434305488	00699.703411	W	0.036124
00013434999068	00699.739535	S	1.238141
00013458771384	00700.977676	W	0.002061
00013458810960	00700.979738	S	0.000668
00013458823788	00700.980406	W	0.000233
00013458828252	00700.980638	S	0.000108
00013458830320	00700.980746	W	0.000020
00013458830704	00700.980766	S	0.002537
00013458879420	00700.983303	W	0.036140
00013459573312	00701.019443	S	1.238384
00013483350292	00702.257828	W	0.001930
00013483387352	00702.259758	S	0.000037
00013483388072	00702.259795	W	0.000019
00013483388436	00702.259814	S	0.003486
00013483455376	00702.263301	W	0.034766
00013484122892	00702.298067	S	1.239445
00013507920240	00703.537513	W	0.001989
00013507958428	00703.539501	S	0.003803
00013508031448	00703.543305	W	0.034883
00013508701204	00703.578188	S	1.239486
00013532499340	00704.817674	W	0.001910
00013532536008	00704.819584	S	0.003722
00013532607468	00704.823306	W	0.034756
00013533274788	00704.858062	S	1.239225
00013557067912	00706.097287	W	0.001877
00013557103944	00706.099164	S	0.004138
00013557183396	00706.103302	W	0.102863
00013559158364	00706.206165	S	1.171577
00013581652636	00707.377741	W	0.003310
00013581716180	00707.381051	S	0.002255
00013581759480	00707.383306	W	0.036160
00013582453752	00707.419466	S	1.238175
00013606226708	00708.657641	W	0.001962
00013606264376	00708.659603	S	0.003654
00013606334528	00708.663257	W	0.034917
00013607004944	00708.698174	S	1.239620
00013630805652	00709.937794	W	0.001975
00013630843576	00709.939770	S	0.003533
00013630911412	00709.943303	W	0.034902
00013631581524	00709.978204	S	1.239100
00013655372240	00711.217304	W	0.001860
00013655407952	00711.219164	S	0.004135
00013655487336	00711.223299	W	0.034700
00013656153584	00711.257999	S	1.239323
00013679948576	00712.497322	W	0.001867
00013679984420	00712.499189	S	0.004110
00013680063332	00712.503299	W	0.034703
00013680729632	00712.538002	S	1.239329
00013704524752	00713.777331	W	0.001862
00013704560496	00713.779193	S	0.004103
00013704639268	00713.783295	W	0.034708
00013705305652	00713.818003	S	1.239250
00013729099260	00715.057253	W	0.001834
00013729134472	00715.059087	S	0.004209
00013729215280	00715.063296	W	0.091701
00013730975948	00715.154997	S	1.182379
00013753677632	00716.337377	W	0.001937
00013753714816	00716.339313	S	0.003982
00013753791280	00716.343296	W	0.102712
00013755763360	00716.446008	S	1.171322
00013778252744	00717.617330	W	0.003233
00013778314824	00717.620564	S	0.002729
00013778367228	00717.623293	W	0.034748
00013779034384	00717.658041	S	1.239221
00013802827424	00718.897262	W	0.001883
00013802863580	00718.899145	S	0.004146
00013802943180	00718.903291	W	0.034699
00013803609396	00718.937989	S	1.245111
00013827515528	00720.183100	W	0.034907
00013828185736	00720.218007	S	1.239252
00013851979376	00721.457259	W	0.001934
00013852016508	00721.459193	S	0.004096
00013852095160	00721.463290	W	0.034726
00013852761900	00721.498016	S	1.239257
00013876555628	00722.737272	W	0.001910
00013876592292	00722.739182	S	0.004104
00013876671084	00722.743286	W	0.034704
00013877337404	00722.777990	S	1.245116
00013901243640	00724.023106	W	0.034899
00013901913692	00724.058005	S	1.239262
00013925707516	00725.297266	W	0.001877
00013925743556	00725.299144	S	0.004140
00013925823048	00725.303284	W	0.034728
00013926489828	00725.338012	S	1.239452
00013950287304	00726.577464	W	0.001881
00013950323412	00726.579344	S	0.004136
00013950402820	00726.583480	W	0.102499
00013952370804	00726.685979	S	1.171548
00013974864528	00727.857527	W	0.003271
00013974927336	00727.860799	S	0.002681
00013974978816	00727.863480	W	0.086553
00013976640640	00727.950033	S	1.187478
00013999440220	00729.137511	W	0.001961
00013999477864	00729.139472	S	0.004005
00013999554760	00729.143477	W	0.034505
00014000217260	00729.177982	S	1.239491
00014024015496	00730.417474	W	0.001889
00014024051756	00730.419362	S	0.004114
00014024130740	00730.423476	W	0.034534
00014024793784	00730.458010	S	1.239554
00014048593212	00731.697563	W	0.002095
00014048633436	00731.699658	S	0.003820
00014048706780	00731.703478	W	0.003824
00014048780204	00731.707302	S	0.041435
00014049575756	00731.748737	W	0.000206
00014049579716	00731.748944	S	0.005227
00014049680076	00731.754171	W	0.062219
00014050874676	00731.816389	S	1.150867
00014072971316	00732.967256	W	0.001975
00014073009232	00732.969231	S	0.003940
00014073084872	00732.973170	W	0.052229
00014074087672	00733.025400	S	1.221875
00014097547668	00734.247274	W	0.002079
00014097587580	00734.249353	S	0.003818
00014097660884	00734.253171	W	0.046221
00014098548328	00734.299392	S	1.228263
00014122130984	00735.527655	W	0.001990
00014122169184	00735.529645	S	0.001005
00014122188484	00735.530650	W	0.000232
00014122192936	00735.530882	S	0.000457
00014122201704	00735.531339	W	0.000052
00014122202704	00735.531391	S	0.000100
00014122204628	00735.531491	W	0.000041
00014122205420	00735.531532	S	0.001632
00014122236748	00735.533164	W	0.046221
00014123124184	00735.579385	S	1.228311
00014146707760	00736.807696	W	0.001926
00014146744732	00736.809621	S	0.003543
00014146812764	00736.813165	W	0.113110
00014148984472	00736.926275	S	1.160908
00014171273908	00738.087183	W	0.003286
00014171336996	00738.090469	S	0.002699
00014171388808	00738.093167	W	0.046221
00014172276260	00738.139389	S	1.228062
00014195855044	00739.367450	W	0.002017
00014195893772	00739.369467	S	0.003699
00014195964792	00739.373166	W	0.045067
00014196830080	00739.418233	S	1.229412
00014220434784	00740.647645	W	0.001918
00014220471616	00740.649563	S	0.003596
00014220540660	00740.653159	W	0.046307
00014221429748	00740.699466	S	1.227888
00014245005192	00741.927354	W	0.001940
00014245042444	00741.929294	S	0.003866
00014245116664	00741.933160	W	0.046286
00014246005360	00741.979446	S	1.227702
00014269577240	00743.207148	W	0.001934
00014269614372	00743.209082	S	0.000362
00014269621324	00743.209444	W	0.000219
00014269625532	00743.209663	S	0.000368
00014269632592	00743.210031	W	0.000020
00014269632972	00743.210051	S	0.003102
00014269692536	00743.213153	W	0.044997
00014270556484	00743.258150	S	1.229294
00014294158932	00744.487444	W	0.001920
00014294195804	00744.489365	S	0.003793
00014294268624	00744.493158	W	0.046245
00014295156532	00744.539403	S	1.228321
00014318740300	00745.767724	W	0.001947
00014318777680	00745.769671	S	0.003486
00014318844616	00745.773157	W	0.103307
00014320828116	00745.876464	S	1.171122
00014343313664	00747.047587	W	0.002051
00014343353052	00747.049638	S	0.003520
00014343420628	00747.053158	W	0.113345
00014345596844	00747.166502	S	1.160855
00014367885264	00748.327357	W	0.003275
00014367948148	00748.330633	S	0.002522
00014367996568	00748.333155	W	0.046276
00014368885060	00748.379430	S	1.228252
00014392467496	00749.607682	W	0.001974
00014392505404	00749.609656	S	0.003497
00014392572548	00749.613154	W	0.046350
00014393462468	00749.659504	S	1.228160
00014417043140	00750.887664	W	0.001986
00014417081280	00750.889650	S	0.003503
00014417148540	00750.893153	W	0.046312
00014418037728	00750.939465	S	1.233491
00014441720748	00752.172956	W	0.046511
00014442613756	00752.219466	S	1.228003
00014466191416	00753.447470	W	0.001926
00014466228400	00753.449396	S	0.003754
00014466300484	00753.453150	W	0.045101
00014467166424	00753.498251	S	1.229176
00014490766612	00754.727428	W	0.002040
00014490805776	00754.729468	S	0.003685
00014490876520	00754.733152	W	0.046216
00014491763876	00754.779369	S	1.228285
00014515346952	00756.007654	W	0.001961
00014515384612	00756.009615	S	0.003537
00014515452516	00756.013152	W	0.046226
00014516340048	00756.059377	S	1.230602
00014539967608	00757.289980	W	0.001969
00014540005420	00757.291949	S	0.001198
00014540028420	00757.293147	W	0.113332
00014542204396	00757.406479	S	1.161114
00014564497792	00758.567593	W	0.003372
00014564562528	00758.570965	S	0.002186
00014564604496	00758.573151	W	0.106325
00014566645944	00758.679476	S	1.168073
00014589072940	00759.847549	W	0.001989
00014589111128	00759.849538	S	0.003609
00014589180424	00759.853147	W	0.046331
00014590069972	00759.899478	S	1.228169
00014613650808	00761.127646	W	0.001917
00014613687612	00761.129563	S	0.003581
00014613756376	00761.133145	W	0.046363
00014614646540	00761.179507	S	1.227626
00014638216952	00762.407133	W	0.001960
00014638254584	00762.409093	S	0.004054
00014638332416	00762.413147	W	0.044992
00014639196256	00762.458138	S	1.239674
00014662997996	00763.697812	W	0.001916
00014663034788	00763.699729	S	0.003617
00014663104228	00763.703345	W	0.036147
00014663798244	00763.739492	S	1.238148
00014687570692	00764.977640	W	0.001955
00014687608224	00764.979595	S	0.003751
00014687680236	00764.983346	W	0.036129
00014688373908	00765.019474	S	1.237838
00014712140392	00766.257312	W	0.001996
00014712178716	00766.259308	S	0.004035
00014712256196	00766.263344	W	0.036081
00014712948948	00766.299424	S	1.238361
00014736725472	00767.537785	W	0.001911
00014736762160	00767.539696	S	0.003646
00014736832168	00767.543342	W	0.103128
00014738812232	00767.646470	S	1.170928
00014761294044	00768.817398	W	0.003308
00014761357548	00768.820706	S	0.002636
00014761408156	00768.823341	W	0.036076
00014762100808	00768.859417	S	1.237990
00014785870224	00770.097408	W	0.002018
00014785908976	00770.099426	S	0.003818
00014785982284	00770.103244	W	0.036220
00014786677712	00770.139464	S	1.238081
00014810448868	00771.377545	W	0.001959
00014810486476	00771.379504	S	0.003739
00014810558268	00771.383243	W	0.036190
00014811253120	00771.419433	S	1.238064
00014835023948	00772.657497	W	0.001959
00014835061552	00772.659456	S	0.003789
00014835134296	00772.663245	W	0.036184
00014835829036	00772.699429	S	1.238295
00014859604304	00773.937724	W	0.001990
00014859642508	00773.939714	S	0.000263
00014859647560	00773.939977	W	0.000240
00014859652160	00773.940217	S	0.000254
00014859657036	00773.940471	W	0.000020
00014859657428	00773.940491	S	0.002745
00014859710140	00773.943236	W	0.036236
00014860405876	00773.979473	S	1.238295
00014884181132	00775.217767	W	0.001971
00014884218976	00775.219738	S	0.003502
00014884286224	00775.223241	W	0.036239
00014884982020	00775.259480	S	1.238245
00014908756324	00776.497725	W	0.001936
00014908793488	00776.499661	S	0.000239
00014908798080	00776.499900	W	0.000061
00014908799256	00776.499961	S	0.000195
00014908803000	00776.500156	W	0.000205
00014908806944	00776.500362	S	0.000120
00014908809252	00776.500482	W	0.000020
00014908809640	00776.500502	S	0.002734
00014908862136	00776.503236	W	0.099901
00014910780240	00776.603138	S	1.174129
00014933323520	00777.777267	W	0.002002
00014933361956	00777.779269	S	0.003971
00014933438192	00777.783239	W	0.102897
00014935413808	00777.886136	S	1.171100
00014957898928	00779.057236	W	0.003270
00014957961704	00779.060505	S	0.002735
00014958014212	00779.063240	W	0.034916
00014958684600	00779.098156	S	1.239043
00014982474220	00780.337199	W	0.001884
00014982510388	00780.339083	S	0.004154
00014982590148	00780.343237	W	0.034801
00014983258324	00780.378038	S	1.239235
00015007051644	00781.617273	W	0.001935
00015007088800	00781.619208	S	0.000731
00015007102836	00781.619939	W	0.000027
00015007103360	00781.619967	S	0.001927
00015007140368	00781.621894	W	0.000200
00015007144212	00781.622094	S	0.000251
00015007149032	00781.622345	W	0.000020
00015007149412	00781.622365	S	0.000869
00015007166088	00781.623234	W	0.034761
00015007833504	00781.657995	S	1.239199
00015031626116	00782.897194	W	0.001908
00015031662748	00782.899101	S	0.004137
00015031742188	00782.903239	W	0.034730
00015032408996	00782.937969	S	1.239294
00015056203436	00784.177262	W	0.001906
00015056240040	00784.179169	S	0.004066
00015056318112	00784.183235	W	0.034762
00015056985544	00784.217997	S	1.239191
00015080778008	00785.457188	W	0.001956
00015080815568	00785.459144	S	0.001307
00015080840664	00785.460451	W	0.000205
00015080844600	00785.460656	S	0.001166
00015080866988	00785.461822	W	0.000049
00015080867936	00785.461872	S	0.001362
00015080894084	00785.463234	W	0.034734
00015081560972	00785.497967	S	1.239262
00015105354812	00786.737230	W	0.001920
00015105391672	00786.739150	S	0.000156
00015105394672	00786.739306	W	0.000196
00015105398440	00786.739502	S	0.000278
00015105403780	00786.739780	W	0.000020
00015105404160	00786.739800	S	0.003432
00015105470052	00786.743232	W	0.034728
00015106136824	00786.777960	S	1.239228
00015129929996	00788.017187	W	0.001845
00015129965424	00788.019032	S	0.004201
00015130046088	00788.023234	W	0.102734
00015132018576	00788.125968	S	1.171277
00015154507100	00789.297245	W	0.003377
00015154571932	00789.300621	S	0.000254
00015154576804	00789.300875	W	0.000021
00015154577204	00789.300896	S	0.002334
00015154622024	00789.303230	W	0.095716
00015156459776	00789.398947	S	1.178376
00015179084600	00790.577323	W	0.001908
00015179121232	00790.579231	S	0.004000
00015179198040	00790.583231	W	0.034676
00015179863828	00790.617908	S	1.239251
00015203657452	00791.857159	W	0.001840
00015203692784	00791.858999	S	0.004235
00015203774088	00791.863234	W	0.034770
00015204441672	00791.898004	S	1.239265
00015228235568	00793.137269	W	0.001907
00015228272188	00793.139176	S	0.004058
00015228350092	00793.143234	W	0.034706
00015229016456	00793.177940	S	1.239248
00015252810024	00794.417189	W	0.001898
00015252846468	00794.419087	S	0.004144
00015252926028	00794.423231	W	0.034923
00015253596544	00794.458153	S	1.239264
00015277390404	00795.697417	W	0.001899
00015277426860	00795.699316	S	0.004116
00015277505888	00795.703432	W	0.034743
00015278172944	00795.738174	S	1.239159
00015301964800	00796.977333	W	0.001922
00015302001700	00796.979255	S	0.004075
00015302079932	00796.983330	W	0.034605
00015302744356	00797.017935	S	1.239322
00015326539332	00798.257257	W	0.001831
00015326574480	00798.259087	S	0.004241
00015326655900	00798.263328	W	0.102599
00015328625804	00798.365927	S	1.171391
00015351116516	00799.537319	W	0.003263
00015351179164	00799.540581	S	0.002747
00015351231900	00799.543328	W	0.034599
00015351896200	00799.577927	S	1.239419
00015375693044	00800.817346	W	0.001946
00015375730400	00800.819292	S	0.004035
00015375807872	00800.823327	W	0.034595
00015376472100	00800.857922	S	1.239409
00015400268744	00802.097330	W	0.001870
00015400304644	00802.099200	S	0.004124
00015400383824	00802.103324	W	0.034615
00015401048440	00802.137940	S	1.239404
00015424844996	00803.377344	W	0.001849
00015424880492	00803.379192	S	0.004131
00015424959812	00803.383324	W	0.034614
00015425624396	00803.417937	S	1.239388
00015449420640	00804.657325	W	0.001866
00015449456468	00804.659191	S	0.004129
00015449535752	00804.663320	W	0.034591
00015450199908	00804.697912	S	1.239427
00015473996904	00805.937339	W	0.001865
00015474032716	00805.939204	S	0.004115
00015474111728	00805.943319	W	0.034583
00015474775712	00805.977902	S	1.239419
00015498572564	00807.217321	W	0.001857
00015498608224	00807.219178	S	0.004141
00015498687728	00807.223319	W	0.091624
00015500446912	00807.314943	S	1.182348
00015523147992	00808.497291	W	0.001886
00015523184208	00808.499177	S	0.004138
00015523263660	00808.503316	W	0.215638
00015527403908	00808.718954	S	1.058385
00015547724892	00809.777338	W	0.003282
00015547787904	00809.780620	S	0.002696
00015547839660	00809.783316	W	0.034830
00015548508400	00809.818146	S	1.239126
00015572299612	00811.057271	W	0.001905
00015572336184	00811.059176	S	0.004135
00015572415584	00811.063312	W	0.034773
00015573083224	00811.098085	S	1.239202
00015596875912	00812.337287	W	0.001945
00015596913260	00812.339232	S	0.004082
00015596991632	00812.343314	W	0.042010
00015597798224	00812.385324	S	1.232483
00015621461892	00813.617807	W	0.002012
00015621500520	00813.619819	S	0.003494
00015621567596	00813.623312	W	0.035803
00015622255012	00813.659115	S	1.238215
00015646028736	00814.897330	W	0.001981
00015646066780	00814.899311	S	0.000201
00015646070644	00814.899513	W	0.000214
00015646074760	00814.899727	S	0.000085
00015646076400	00814.899813	W	0.000020
00015646076780	00814.899832	S	0.003371
00015646141504	00814.903203	W	0.036244
00015646837384	00814.939447	S	1.237926
00015670605560	00816.177373	W	0.002073
00015670645360	00816.179446	S	0.000619
00015670657248	00816.180065	W	0.000230
00015670661664	00816.180295	S	0.000319
00015670667796	00816.180614	W	0.000021
00015670668208	00816.180636	S	0.002567
00015670717488	00816.183202	W	0.036145
00015671411476	00816.219348	S	1.237944
00015695180000	00817.457292	W	0.001985
00015695218116	00817.459277	S	0.003930
00015695293568	00817.463207	W	0.060148
00015696448416	00817.523355	S	1.213778
00015719752960	00818.737133	W	0.001894
00015719789316	00818.739027	S	0.004175
00015719869484	00818.743202	W	0.080694
00015721418816	00818.823897	S	1.193341
00015744330960	00820.017237	W	0.003349
00015744395252	00820.020586	S	0.002619
00015744445528	00820.023205	W	0.088157
00015746138136	00820.111361	S	1.185821
00015768905892	00821.297182	W	0.001865
00015768941704	00821.299047	S	0.004154
00015769021460	00821.303201	W	0.034751
00015769688684	00821.337952	S	1.239251
00015793482300	00822.577203	W	0.001891
00015793518604	00822.579094	S	0.004104
00015793597408	00822.583198	W	0.034710
00015794263844	00822.617909	S	1.239218
00015818056828	00823.857126	W	0.001956
00015818094392	00823.859083	S	0.004115
00015818173408	00823.863198	W	0.034686
00015818839372	00823.897884	S	1.239318
00015842634268	00825.137201	W	0.001884
00015842670448	00825.139086	S	0.004110
00015842749356	00825.143196	W	0.034681
00015843415236	00825.177877	S	1.239277
00015867209356	00826.417154	W	0.001950
00015867246800	00826.419104	S	0.004089
00015867325308	00826.423193	W	0.034738
00015867992272	00826.457931	S	1.239387
00015891788504	00827.697318	W	0.001928
00015891825524	00827.699246	S	0.004147
00015891905148	00827.703393	W	0.034505
00015892567636	00827.737898	S	1.239760
00015916371028	00828.977658	W	0.001955
00015916408564	00828.979613	S	0.003778
00015916481108	00828.983391	W	0.080695
00015918030456	00829.064086	S	1.193185
00015940939616	00830.257272	W	0.003257
00015941002148	00830.260529	S	0.002762
00015941055184	00830.263291	W	0.034604
00015941719576	00830.297895	S	1.239349
00015965515068	00831.537243	W	0.002006
00015965553584	00831.539249	S	0.004041
00015965631180	00831.543291	W	0.034759
00015966298544	00831.578049	S	1.239170
00015990090604	00832.817219	W	0.001926
00015990127592	00832.819145	S	0.004144
00015990207152	00832.823289	W	0.034807
00015990875448	00832.858096	S	1.239134
00016014666812	00834.097230	W	0.001893
00016014703160	00834.099123	S	0.004163
00016014783080	00834.103285	W	0.034767
00016015450604	00834.138052	S	1.239195
00016039243148	00835.377247	W	0.001954
00016039280664	00835.379201	S	0.004082
00016039359040	00835.383283	W	0.034815
00016040027492	00835.418099	S	1.239629
00016063828360	00836.657727	W	0.002020
00016063867136	00836.659747	S	0.003534
00016063934992	00836.663281	W	0.036066
00016064627460	00836.699347	S	1.238013
00016088397316	00837.937360	W	0.002014
00016088435992	00837.939375	S	0.003907
00016088511004	00837.943281	W	0.101116
00016090452428	00838.044397	S	1.172995
00016112973932	00839.217392	W	0.002002
00016113012372	00839.219394	S	0.003887
00016113087004	00839.223281	W	0.081104
00016114644200	00839.304385	S	1.193201
00016137553664	00840.497587	W	0.003326
00016137617520	00840.500913	S	0.002369
00016137663008	00840.503282	W	0.036106
00016138356248	00840.539388	S	1.237850
00016162122976	00841.777238	W	0.001967
00016162160748	00841.779206	S	0.003967
00016162236924	00841.783173	W	0.034877
00016162906564	00841.818050	S	1.239578
00016186706460	00843.057628	W	0.002024
00016186745320	00843.059652	S	0.003525
00016186813000	00843.063177	W	0.036235
00016187508720	00843.099412	S	1.238037
00016211279032	00844.337450	W	0.001949
00016211316460	00844.339399	S	0.003775
00016211388944	00844.343174	W	0.036109
00016212082244	00844.379284	S	1.238357
00016235858696	00845.617640	W	0.001932
00016235895796	00845.619573	S	0.003597
00016235964860	00845.623170	W	0.034883
00016236634612	00845.658053	S	1.239050
00016260424376	00846.897103	W	0.001987
00016260462520	00846.899090	S	0.000065
00016260463768	00846.899155	W	0.000056
00016260464836	00846.899210	S	0.000227
00016260469188	00846.899437	W	0.000199
00016260473004	00846.899636	S	0.000100
00016260474924	00846.899736	W	0.000021
00016260475320	00846.899756	S	0.003409
00016260540768	00846.903165	W	0.034909
00016261211028	00846.938074	S	1.239581
00016285010980	00848.177655	W	0.001851
00016285046512	00848.179506	S	0.003662
00016285116828	00848.183168	W	0.034717
00016285783396	00848.217885	S	1.239202
00016309576068	00849.457087	W	0.001862
00016309611820	00849.458949	S	0.004215
00016309692756	00849.463164	W	0.080882
00016311245684	00849.544046	S	1.193135
00016334153876	00850.737181	W	0.003312
00016334217468	00850.740493	S	0.002675
00016334268836	00850.743169	W	0.385629
00016341672920	00851.128798	S	0.888600
00016358734032	00852.017398	W	0.002082
00016358774000	00852.019479	S	0.003689
00016358844832	00852.023168	W	0.103192
00016360826124	00852.126361	S	1.171035
00016383310004	00853.297396	W	0.002060
00016383349560	00853.299456	S	0.003710
00016383420784	00853.303166	W	0.036125
00016384114376	00853.339290	S	1.238326
00016407890232	00854.577616	W	0.002191
00016407932304	00854.579808	S	0.003358
00016407996780	00854.583166	W	0.036147
00016408690812	00854.619313	S	1.238009
00016432460592	00855.857323	W	0.002079
00016432500516	00855.859402	S	0.000298
00016432506236	00855.859700	W	0.000242
00016432510880	00855.859942	S	0.000095
00016432512700	00855.860036	W	0.000019
00016432513064	00855.860055	S	0.000127
00016432515504	00855.860182	W	0.000038
00016432516240	00855.860221	S	0.002937
00016432572636	00855.863158	W	0.036197
00016433267612	00855.899355	S	1.238319
00016457043328	00857.137673	W	0.001950
00016457080768	00857.139623	S	0.003536
00016457148668	00857.143160	W	0.036156
00016457842860	00857.179316	S	1.237802
00016481608664	00858.417118	W	0.001926
00016481645640	00858.419044	S	0.004117
00016481724680	00858.423160	W	0.034859
00016482393964	00858.458019	S	1.239184
00016506186300	00859.697203	W	0.001898
00016506222736	00859.699101	S	0.004159
00016506302580	00859.703259	W	0.036051
00016506994756	00859.739310	S	1.238252
00016530769196	00860.977562	W	0.003348
00016530833472	00860.980910	S	0.002352
00016530878624	00860.983262	W	0.034858
00016531547892	00861.018119	S	1.239129
00016555339172	00862.257249	W	0.001964
00016555376888	00862.259213	S	0.004043
00016555454512	00862.263256	W	0.108617
00016557539960	00862.371873	S	1.165350
00016579914684	00863.537223	W	0.001875
00016579950688	00863.539098	S	0.000109
00016579952788	00863.539208	W	0.000026
00016579953280	00863.539233	S	0.000406
00016579961084	00863.539640	W	0.000205
00016579965016	00863.539845	S	0.000073
00016579966424	00863.539918	W	0.000019
00016579966792	00863.539937	S	0.003315
00016580030432	00863.543252	W	0.034598
00016580694712	00863.577850	S	1.239395
00016604491088	00864.817244	W	0.001859
00016604526776	00864.819103	S	0.004151
00016604606480	00864.823254	W	0.034677
00016605272288	00864.857932	S	1.239325
00016629067320	00866.097256	W	0.001922
00016629104224	00866.099178	S	0.004075
00016629182472	00866.103254	W	0.034612
00016629847032	00866.137866	S	1.239375
00016653643036	00867.377241	W	0.001889
00016653679308	00867.379131	S	0.004120
00016653758416	00867.383251	W	0.034668
00016654424048	00867.417919	S	1.239272
00016678218068	00868.657191	W	0.001851
00016678253604	00868.659042	S	0.004210
00016678334440	00868.663252	W	0.034635
00016678999424	00868.697887	S	1.239870
00016702804936	00869.937757	W	0.001895
00016702841328	00869.939652	S	0.003597
00016702910396	00869.943250	W	0.034665
00016703575964	00869.977915	S	1.239273
00016727370008	00871.217188	W	0.003238
00016727432172	00871.220426	S	0.002824
00016727486388	00871.223249	W	0.034618
00016728151056	00871.257867	S	1.239335
00016751946288	00872.497202	W	0.001892
00016751982608	00872.499094	S	0.004152
00016752062324	00872.503246	W	0.102623
00016754032684	00872.605869	S	1.171362
00016776522832	00873.777231	W	0.001911
00016776559520	00873.779142	S	0.004103
00016776638300	00873.783245	W	0.034586
00016777302348	00873.817831	S	1.239369
00016801098224	00875.057199	W	0.001885
00016801134412	00875.059084	S	0.004158
00016801214240	00875.063242	W	0.035781
00016801901228	00875.099022	S	1.238154
00016825673784	00876.337176	W	0.001868
00016825709656	00876.339045	S	0.004196
00016825790220	00876.343241	W	0.034605
00016826454628	00876.377845	S	1.239348
00016850250108	00877.617193	W	0.001970
00016850287928	00877.619163	S	0.004076
00016850366184	00877.623239	W	0.035769
00016851052948	00877.659008	S	1.238171
00016874825828	00878.897179	W	0.001904
00016874862376	00878.899082	S	0.000047
00016874863272	00878.899129	W	0.000020
00016874863660	00878.899149	S	0.004084
00016874942064	00878.903232	W	0.035775
00016875628948	00878.939008	S	1.238184
00016899402072	00880.177191	W	0.001902
00016899438596	00880.179094	S	0.004140
00016899518080	00880.183233	W	0.035733
00016900204152	00880.218966	S	1.238584
00016923984960	00881.457550	W	0.003340
00016924049080	00881.460890	S	0.000473
00016924058160	00881.461362	W	0.000228
00016924062532	00881.461590	S	0.001639
00016924094004	00881.463229	W	0.163915
00016927241172	00881.627144	S	1.110100
00016948555100	00882.737245	W	0.001925
00016948592052	00882.739169	S	0.004060
00016948670008	00882.743230	W	0.102938
00016950646412	00882.846167	S	1.171129
00016973132092	00884.017296	W	0.001900
00016973168580	00884.019197	S	0.004035
00016973246052	00884.023232	W	0.045792
00016974125264	00884.069024	S	1.228354
00016997709656	00885.297378	W	0.001946
00016997747020	00885.299324	S	0.000372
00016997754168	00885.299696	W	0.000029
00016997754720	00885.299725	S	0.000747
00016997769060	00885.300472	W	0.000231
00016997773500	00885.300703	S	0.002520
00016997821892	00885.303224	W	0.036095
00016998514920	00885.339319	S	1.238146
00017022287324	00886.577465	W	0.002057
00017022326820	00886.579522	S	0.000138
00017022329476	00886.579660	W	0.000227
00017022333832	00886.579887	S	0.000231
00017022338276	00886.580119	W	0.000021
00017022338684	00886.580140	S	0.000151
00017022341580	00886.580291	W	0.000040
00017022342352	00886.580331	S	0.002792
00017022395952	00886.583122	W	0.042242
00017023206996	00886.625364	S	1.232141
00017046864108	00887.857506	W	0.002033
00017046903148	00887.859539	S	0.003587
00017046972012	00887.863126	W	0.033194
00017047609340	00887.896320	S	1.244789
00017071509296	00889.141109	W	0.001997
00017071547640	00889.143106	S	0.000036
00017071548324	00889.143142	W	0.000225
00017071552640	00889.143367	S	0.000107
00017071554692	00889.143474	W	0.000020
00017071555076	00889.143494	S	0.003626
00017071624696	00889.147120	W	0.020972
00017072027352	00889.168091	S	0.013192
00017072280644	00889.181284	W	0.000220
00017072284876	00889.181504	S	0.005616
00017072392712	00889.187120	W	0.038808
00017073137828	00889.225929	S	1.191846
00017096021268	00890.417774	W	0.002017
00017096059992	00890.419791	S	0.003631
00017096129700	00890.423422	W	0.003819
00017096203020	00890.427241	S	0.041002
